text,label,,,
"Grabe ang serbisyo sa transfer desk, umabot ng 4 na oras at naging dahilan ng pagkamiss ko sa flight, ang mga empleyado ay hindi magaling at napakagulo, hindi sila palakaibigan at walang pakialam sa mga pasahero.",0,,,
"Mas mahusay na suriin kung anong modelo ng plano ang iyong pinalipad, hindi lahat ng eroplano ay pareho! Nagbayad ako para sa isang business class na upuan at kumuha ng lumang eroplano na may coach level hardware at ang aking upuan ay nasira at hindi nakahiga at sinubukan nila akong umupo doon at tumawag mamaya para sa ilang tirahan. Inilipat nila ang isa pang pasahero (marahil isang libreng pag-upgrade) para mabigyan nila ako ng isang reclining seat, ngunit ang mga upuan ay luma pa rin at hindi komportable. Hindi rin gumagana ang mga kagamitan sa paglilibang. Kakila-kilabot na karanasan para sa isang presyo ng klase ng negosyo.",0,,,
Disappointed sa mga flagship airlines ng isang bansa. Napakaliit ng sasakyang panghimpapawid at hindi komportable ang mga upuan. Ang pagkain sa mga flight ay hindi rin napakasarap. Mahaba at magulo ang proseso ng pag-check in,0,,,
"Iwasan ang tuna, pusit at pasta. Isang beses lang sa lugar na iyon. Sapat na. Malamang ang pinakamasamang hapunan ko sa Maynila.",0,,,
"Kumain kami ng asawa ko sa Tapa King Boracay kagabi noong ika-9 ng Nobyembre. Nagkaroon kami ng pinakamasamang karanasan: maruming mesa, walang tubig, walang tissue, walang magagamit na suka. Ang mais con yelo ay pinaghalong gatas, kaunting butil ng mais at isang malaking tipak ng yelo at hindi maaaring kainin. Dagdag pa sa aming mga kabiguan ang waitress ay hindi man lang nagpakita ng anumang pag-aalaga at walang sinabi kundi tumingin lamang sa amin sa isang blangkong mukha. Sa palagay ko ay hindi siya sumailalim sa anumang pagsasanay sa serbisyo sa panauhin dahil nang may dumating na isang grupo ng mga panauhin upang mag-order ay sinabi niya lamang sa kanila na maghintay at ipagpatuloy ang paglilinis ng mga mesa at hindi siya dumalaw sa kanila.",0,,,
Ako ay gutom na gutom at naisipan kong subukan - malaking pagkakamali - walang lasa at hindi maayos na inihanda na fast food na halos hindi angkop para sa pagkain ng tao,0,,,
"Maliit ang mga servings - kung hindi ka lokal at hindi ka bata, mas mabuting bumili ka ng 2 pagkain.",0,,,
Ang pagkain ay hindi masama - tipikal ng kung ano ang mayroon ka sa bahay kapag nagluluto ka ng mga ganitong uri ng pagkain.,0,,,
super bagal,0,,,
"tapa king taft avenue, sa harap ng DLSU. napakabagal nila sa paghahanda ng mga pagkain. gayundin, kung nag-order ka ng kanilang mataas na gastos na menu, asahan na huling ihain. ganyan na ang nangyari sa atin, kung alam lang natin na ganito ang mangyayari, dapat inorder na natin ang mura.",0,,,
"Ang sarap ng pagkain, ang serbisyo at kung paano nila pinamamahalaan ang tindahan ay napakahirap, tsaka, pagsisihan mo kung may umorder ng danggit, lahat kayo ay amoy danggit din...",0,,,
"Maaaring medyo OK ang kalidad ng pagkain, gayunpaman ang waiter (cashier lady) ay mukhang masungit at hindi palakaibigan. Umaasa ako na aasahan ito ng management team at maaaring sanayin pa siya o baguhin.",0,,,
"Hindi magandang sanitasyon sa banyo, hindi magandang sanitasyon ng mga pasilidad, napakaraming butiki para banggitin pa ang ilan sa mga butiki ay naitapon sa ating mga plato. lahat ng crew ay napakahirap tawagan para mapansin.
Ang paghihintay sa pila para lang magkaroon ng table ay around 1hour, your order will take around 40-1hr. nangangako sila ng 20mins na serbisyo sa pagkain, ang tubig ay tumatagal ng 30 mins para mag-order, 30mins para sa isang bill out at isa pang 20mins para sa isang pagbabago.
take note hindi ganoon kasarap ang pagkain at ang water service nila ay napakaraming floating materials sa loob nito. Humiling kami ng kapalit ngunit pareho pa rin ang tubig sa gripo na may lumulutang na materyal sa loob nito.
I don't recommend this restaurant as it would be the worst restaurant in the Philippines and one of the crew even smirked on my family while paying the bill, because of the rant that the change will take another 30 mins",0,,,
Nag-lunch kasama ang pamilya. Ang tanging nakapagliligtas na biyaya ay ang isda. Magiliw ang mga tauhan ngunit nakita ko silang kumakain ng mga natira sa isang kalapit na mesa sa paningin ng ibang mga customer na sa tingin ko ay kasuklam-suklam.,0,,,
"Bahagyang hindi luto ang kanin. Gumamit sila ng instant na sinigang mix powder sa halip na natural na sangkap para sa kanilang isda na sinigang at kakaunti lang ang mga gulay na matatagpuan sa sopas (Over commercialized). Hindi masarap ang kanilang laing. Sa pangkalahatan, ito ay hindi sulit sa presyo at hindi inirerekomenda.",0,,,
Kadalasan sa buong buwan ng Agosto ay ipinagdiriwang namin ang kaarawan ng aking anak at tiyak na magkakaroon kami ng pagkakataon na maranasan ang lumulutang na resto na ito sa Laguna kahit na dalawang oras ang biyahe at sa masamang panahon ay determinado kaming pumunta. Ngunit kapag ang ilan sa aking mga kaibigan na nakapunta na doon at ang isa ay nakaranas na maging isang crew trainee doon ay nagbibigay sa akin ng pag-aalinlangan. Okay naman ako sa sinasabi nilang mahal at hindi sila tumatanggap ng card pero Kung hygiene sa paghahanda ng pagkain sa lugar ang pag-uusapan naging malaking NO ang pagpunta doon.,0,,,
"dismayado kami sa lugar, umupo kami sa cottage sa gitna nag order kami ng food while we ate waiting for the food may 2 cottage umalis na yung customer then nung wala na tao dun lumabas yung daga parang 3 to 4 na daga kami. call the server bcoz how can u eat if you see a lot of rats besides you told her a lot of rats in the other cottage we decided to cancel our order really disgusting they should do something the management about it, they need to inspect this place .ito ang mga larawan ng daga .",0,,,
"Kakaiba ang paligid sa labas dahil sa malalaking estatwa at Koi pond gayunpaman, nang makapasok kami sa loob ng restaurant, napakadumi nito. Inalalayan nila kami sa 2nd floor aircon room at may isang buong bungkos ng natirang pagkain na kinakain ng mga naunang kostumer na hindi nalulusaw hanggang sa oras na kami ay umalis. Medyo ang baboy. While waiting to he seated, we already listed the food we will order to make it faster pero naghintay talaga kami ng 1 hour para maihain ang pagkain. We felt na nakalimutan na kami ng staff since we were the only ones at the 2nd floor. Ang pagkain ay talagang hindi masama. Ngunit ang higit sa lahat na karanasan ay medyo kakila-kilabot. Sorry pero honest lang ako. Salamat.",0,,,
i suggest wag ka pumunta dun pag weekend...hyped ang placed. mahabang paghihintay para maupo...nag-order kami ng inihaw na tilapia ngunit binigyan ng pritong tilapia...ang mga pagkain ay malamig na inihain...ang malutong na pata ay isang bahagi lamang ng pata hindi ang karaniwang pata na ihahain sa iyo ng ibang resto... the sinampalukang manok was nice though...the side dishes are weird...the bangkang calamares was more like a salbabidang calamares (small portion).,0,,,
Nasayang ang isang oras namin sa paghihintay. After an hour hindi pa rin kami nakakaupo. Umalis na kami at naghanap ng ibang lugar.,0,,,
"Nandito noong Mayo 13, Araw ng Halalan.
Saktong 2:00 pm kami dumating and that time, sobrang sikip ng lugar. Naghintay kami ng 15-20mins para makaupo kami sa aircon room at umorder ng aming pagkain. Napansin namin na hindi gumagana ng maayos ang kanilang dalawang aircon at ang kanilang bagong aircon ay walang power supply. Ipinaalam namin ito sa server at pagkatapos ng ilang minuto ay binigyan nila kami ng electric fan. Habang naghihintay ng aming pagkain, Napagmamasdan namin na ang ibang mga customer ay asar na at ang iba ay umaalis na.
After 30mins, We follow up our order. Sinabi sa amin ng server na inihahanda nila ito. Then after 15mins, nilapitan kami ng server na hindi available yung food na inoorder namin. Kaya pinalitan namin ito. To make the story short, saktong 4:10 pm dumating ang pagkain. Nawawalan tayo ng gana.
Mahinang serbisyo.
Siguradong hindi na babalik",0,,,
"Naglakbay ng 24 milya para madismaya lang. Hindi ko irerekomenda ang sinuman na pumunta dito. Ito ay pinamumugaran ng daga, maraming lamok at insekto. Bagama't maaaring nakakaakit ang ambiance, ang buong karanasan ng pagkain doon ay kasuklam-suklam. Nakarating na ako sa isang hole in the wall na uri ng restaurant at nagkaroon ako ng mas magandang karanasan. Pumunta kami dito para mag-order ng mga alimango, ngunit dahil katapusan na ng araw, mayroon silang 1 alimango na natitira. Nag-order pa rin kami na masingil lang ng php 958 para sa 1 alimango at halos walang laman dito! It’s a rip off and they won’t do anything about it, nagreklamo ako at wala silang ginawa, kahit discount. Binigyan nila ako ng blankong tingin na para bang hindi nila alam ang ginagawa nila. Kailangan naming humingi ng mga kutsara, tinidor, at napkin kapag handa na ito. Ang maganda lang sa stay namin ay yung mga singers na dumaan. Ngunit sa lahat ng oras na naroon kami, kami ay kilabot. Dapat talagang mag-walk out na lang kami pagkatapos naming makita ang mga daga, pero dahil naka-order na kami noon pa - ayaw naming mabastos at sumakay na lang. HINDI NA MULI.",0,,,
"Para sa IG FB post Pero pumunta kami doon para sa pagkain ""RESTAURANT"" Craving for crispy pata 1 oras Bago dumating ang pagkain namin Sa kabilang table ay naghintay sila sa wala dahil ang order nila ay hindi umorder sa kusina. Habang kumakain ay nakuha ko na ang bill namin Tapos na kumain walang bill dumating follow up 3 beses pareho sa susunod na mesa. Upang gawin itong maikli MGA MAHIHIRAP NA SERBISYO I love gays Ngunit para sa libangan habang kumakain kasama ang 3 tao na nakasuot ng mga lumang tela ng frozen. Mawawalan ka ng ganang kumaen. Please management.",0,,,
"Para sa IG FB post Pero pumunta kami doon para sa pagkain ""RESTAURANT"" Craving for crispy pata 1 oras Bago dumating ang pagkain namin Sa kabilang table ay naghintay sila sa wala dahil ang order nila ay hindi umorder sa kusina. Habang kumakain ay nakuha ko na ang bill namin Tapos na kumain walang bill dumating follow up 3 beses pareho sa susunod na mesa. Upang gawin itong maikli MGA MAHIHIRAP NA SERBISYO I love gays Ngunit para sa libangan habang kumakain kasama ang 3 tao na nakasuot ng mga lumang tela ng frozen. Mawawalan ka ng ganang kumaen. Please management.",0,,,
"Pumunta dito pagkatapos ng nakakapagod na aktibidad sa labas ng bayan at inaasahan na ang pagkain ay magiging masarap dahil puno ang paradahan at ang lugar ay abala - naisip ko na baka ang pagkain ay maaaring mamatay dahil mukhang isang sikat na resto.
Mabilis kaming na-accommodate and when I went thru the menu I was surprised their food is pricey.
Naghintay ng mahabang oras para maihain ang pagkain at kinailangan pang mag-follow up sa isa sa kanilang mga supervisor. Ok lang ang pagkain, at sa presyo ay hindi sulit.
Tungkol sa lugar, hindi ko maintindihan kung ano talaga ang motif nila dahil ito ay isang malaking gulo. May mga superhero, Thai inspired na mga gusali, unggoy, higanteng sirena, mga estatwa ng pulis. Isa itong malaking kakaiba, maingay na lugar.
Ay hindi sa lahat impressed.",0,,,
Masyadong mahal ang menu para sa lasa. Ang lugar ay mukhang maganda ngunit ang pagpunta doon para lamang sa hitsura ay hindi talaga sulit. Masamang pagkain. hindi na ako babalik,0,,,
"Ang palamuti ay makulay. Meron silang malalaking estatwa ng isda, cartoon character at kung ano ano pa na walang kinalaman sa isa't isa. Para bang napagdesisyunan ng management na pagsama-samahin ang bawat bagay na makukuha nila at ilagay sa isang lugar. Ang kapaligiran ay patag - hindi kawili-wili. Walang hand dryer o paper towel ang toilet. Ang mga tablang kawayan na kailangang lakaran upang makarating sa kanyang kubo (mesa) ay hindi mukhang matibay at tila isang aksidenteng naghihintay na mangyari. Maraming pusang gumagala - apat (!) ang dumating sa aming kubo (kahit hindi sila ngumunguya). Buti na lang mahilig sa pusa ang mga kasama ko sa kainan, kung hindi, sanitation issue.",0,,,
"Kailanman ay hindi ako fan ng mga restaurant na may mga mang-aawit na pumupunta sa bawat mesa - o sa kaso ng lugar na ito, mula sa kubo hanggang sa kubo. Ngunit ang isang ito ay kumukuha ng cake. Pagkatapos kumanta ng isang kanta, tinanong nila kami kung may espesyal na okasyon (sagot namin hindi) at pagkatapos ay tinanong nila kung mayroon kaming kahilingan ng kanta (sabi namin wala). Humingi sila ng paumanhin at sinabing kumikita lamang sila sa pamamagitan ng mga tip - ito ay napaka-awkward.",0,,,
